artistLabel,genreLabel,length
Prince Nico Mbarga,['Igbo highlife'],10226.0
Prince Robinson,['jazz'],3072.0
Printz Board,"['pop music', 'hip-hop']",11333.0
Priscilla Ahn,['folk music'],25361.0
Priscilla Block,['folk music'],21449.0
Professor Griff,['hip-hop'],11459.0
Professor Longhair,['blues'],23290.0
Professor X the Overseer,['hip-hop'],20.0
Protofuse,['intelligent dance music'],4484.0
Psilodump,['chiptune'],11331.0
Puce Mary,['noise music'],11136.0
Pugh Rogefeldt,['rock music'],4919.0
Punky Meadows,['hard rock'],6941.0
Puranam Purushottama Sastri,['Carnatic music'],2224.0
Purified,['Christian hip-hop'],702.0
Pussy Tourette,['dance music'],2313.0
Pyotr Mamonov,"['indie rock', 'lo-fi music', 'alternative rock', 'trip hop', 'post-punk', 'experimental rock', 'spoken word']",9189.0
Pyti,"['electronic dance music', 'pop music', 'electropop', 'electronic music', 'dance-pop']",6552.0
Pär Hulkoff,"['heavy metal', 'power metal', 'industrial metal']",21.0
Pär Lindh,['progressive rock'],3981.0
Pío Leyva,['music of Latin America'],2591.0
Põhjamaade Hirm,['hip-hop'],1986.0
Q-Tee,['dance music'],5018.0
Q1221578,['jazz'],0.0
Q1748008,['hard rock'],0.0
Q18684181,"['alternative R&B', 'pop music', 'alternative dance', 'variety', 'electronica']",0.0
Q2080069,"['funk', 'soul', 'rhythm and blues']",0.0
Q3796674,"['electronic music', 'pop music', 'electroclash']",0.0
Q471967,['progressive rock'],0.0
Q81520,"['thriller', 'drama fiction']",0.0
Q99690127,['funk'],0.0
Qmillion,"['gospel music', 'soul']",20344.0
Quavo,"['trap music', 'hip-hop', 'Southern hip-hop']",39625.0
Queen Omega,"['dub music', 'dancehall']",25.0
Queralt Lahoz,"['dancehall', 'rapping', 'soul', 'contemporary R&B', 'flamenco']",4138.0
Quindon Tarver,['contemporary R&B'],12563.0
Quinn Allman,['alternative rock'],13396.0
Quinn Sullivan,"['rock music', 'blues']",190.0
Quique Neira,"['ska', 'reggae', 'roots reggae']",2776.0
Quoc-Bao,['pop music'],42.0
Quro,['Australian hip hop'],7610.0
Quốc Trung,['pop music'],5521.0
R-Swift,['Christian hip-hop'],7285.0
R. Carlos Nakai,"['indigenous music of North America', 'ethno jazz']",17543.0
R. K. Bijapure,['Indian classical music'],4065.0
R. Luke DuBois,['experimental music'],17276.0
R. Murray Schafer,"['opera', 'musical', 'avant-garde', 'contemporary classical music']",26311.0
RM,['K-pop'],5159.0
RP Boo,['footwork'],3746.0
Rabbi Shergill,"['rock music', 'Indian pop']",13229.0
Rabia Sorda,['electro-industrial'],7587.0
Rachael Leahcar,['pop music'],32563.0
Rachel Blumberg,"['folk rock', 'indie pop']",8994.0
Rachel Chinouriri,"['indie rock', 'pop music']",35684.0
Rachel Flowers,"['jazz', 'progressive rock', 'contemporary classical music']",4481.0
Rachel Sweet,"['rock music', 'folk music', 'pop music', 'country music']",13479.0
Rachel Wammack,['folk music'],8233.0
Rachid Taha,"['rock music', 'Algerian chaabi', 'raï', 'world music']",39879.0
Radical Face,['traditional folk music'],16864.0
Radik Yuliakshin,['pop music'],0.0
Radomir Mihailović,['rock music'],4497.0
Radoslav Lorković,"['boogie-woogie', 'folk music', 'Americana', 'Western swing', 'blues']",17382.0
Radovan Tariska,['jazz'],6932.0
Radu Lupu,['classical music'],44517.0
Rafael Cortijo,['plena'],11461.0
Rafael Yugueros,['power metal'],2347.0
Rafet El Roman,['pop music'],7456.0
Raffaele Zagaria,"['gothic metal', 'alternative metal', 'metal music']",196.0
Rafi Kirder,['folk metal'],3800.0
Rafig Babayev,['jazz'],8643.0
Rafiq Bhatia,['indie pop'],6462.0
Raghavendran Rajasekaran,['Carnatic music'],8182.0
Ragnar Þórhallsson,['alternative rock'],4998.0
Ragnhild Hemsing,['classical music'],8772.0
Rah Digga,['hip-hop'],8815.0
Raheem DeVaughn,"['neo soul', 'rhythm and blues']",12117.0
Raheem the Dream,['rapping'],947.0
Rahki,['hip-hop'],10264.0
Rahn Burton,"['jazz', 'gospel music']",4962.0
Rahul Sharma,['Indian classical music'],409.0
Rahzel,"['rapping', 'hip-hop']",10616.0
Raimon,['nova cançó'],18887.0
Raimundo Sodré,['música popular brasileira'],76.0
Raiven,['pop music'],24027.0
Raja Meziane,['rapping'],3337.0
Raja Ram,['electronic music'],34.0
Rajeev Janardan,['Indian classical music'],4419.0
Rajery,['world music'],3268.0
Rajiv Patel,['indie rock'],7566.0
Rajko Kojić,['rock music'],4258.0
Rakesh Chaurasia,['world music'],5752.0
Rakesh Yankaran,['chutney music'],5258.0
Ralf Hütter,"['electronic music', 'avant-garde music']",6011.0
Ralf Scheepers,['heavy metal'],5633.0
Ralph Irizarry,"['Latin jazz', 'world music']",5406.0
Ralph Murphy,['country music'],2667.0
Ralph Penland,['jazz'],5658.0
Ralph Saenz,['hard rock'],83.0
Ralph Salmins,"['jazz', 'gospel music']",111.0
Ralph Santolla,['heavy metal'],11231.0
Ralph Stanley,"['bluegrass music', 'old-time music']",30645.0
Ram Narayan,"['Hindustani classical music', 'Indian classical music']",44217.0
Ram Rider,"['techno', 'dance-pop', 'J-pop']",7681.0
Ramanathapuram C S Murugabhoopathy,['Indian classical music'],66.0
Ramarao Patro,['Odissi music'],5125.0
Ramases,"['psychedelic rock', 'progressive rock']",8719.0
Ramblin' Lou Schriver,['country music'],3670.0
Ramblin' Tommy Scott,['country music'],7284.0
Ramdas Palsule,['Indian classical music'],5788.0
Ramdew Chaitoe,['baithak gana'],3389.0
Ramhari Das,['Odissi music'],12210.0
Rami Haikal,['black metal'],2946.0
Ramon Jacinto,['rock and roll'],71.0
Ramsey Lewis,"['jazz', 'jazz fusion', 'jazz-funk', 'pop music']",39663.0
Ramy Ayach,['Arabic music'],9069.0
Ramón,['pop music'],6066.0
Ramón Ayala,"['norteño', 'regional Mexican', 'conjunto']",5823.0
Ran Danker,"['rock music', 'pop music']",13648.0
Ran Nir,"['indie rock', 'indie pop', 'soul']",17958.0
Rana Farhan,['blues'],5516.0
Randall Bramblett,"['folk rock', 'soul']",11015.0
Randi Stene,['opera'],2152.0
Randy Atcher,['country music'],18932.0
Randy Black,['rock music'],5413.0
Randy California,['rock music'],14436.0
Randy Castillo,['heavy metal'],9791.0
Randy Cooper,['heavy metal'],13886.0
Randy Edelman,"['pop music', 'video game music']",32939.0
Randy Gregg,['hard rock'],158.0
Randy Gurley,['folk music'],19801.0
Randy Holden,['hard rock'],10351.0
Randy Houser,['country music'],16321.0
Randy Meisner,['pop rock'],47345.0
Randy Owen,['country music'],8017.0
Randy Piper,['heavy metal'],158.0
Randy Rhoads,['heavy metal'],69916.0
Randy Stonehill,['contemporary Christian music'],10568.0
Randy Travis,"['country music', 'gospel music', 'neotraditional country']",105132.0
Ranjit Barot,['jazz fusion'],12190.0
Ranking Dread,['reggae'],6555.0
Ranking Roger,['ska'],21310.0
Ranking Trevor,['reggae'],5765.0
Ransom Knowling,['jazz'],2943.0
Raphael Nathan,"[""children's music""]",10170.0
Raphael Ravenscroft,"['rock music', 'jazz']",13858.0
Rappin' 4-Tay,"['hardcore hip-hop', 'hip-hop', 'gangsta rap', 'G-funk', 'West Coast hip-hop']",14832.0
Ras Dumisani,['reggae'],3683.0
Ras Midas,['reggae'],2882.0
Ras Moshe,['jazz'],8329.0
Rascalimu,['reggae'],2254.0
Rashad Daghly,['meykhana'],5681.0
Rashawn Ross,"['folk rock', 'funk']",9156.0
Rasheeda,"['crunk', 'snap music', 'hip-hop', 'Southern hip-hop']",11755.0
Rashida Jolley,"['contemporary R&B', 'pop music', 'hip-hop']",6983.0
Rasul Siddik,['jazz'],4498.0
Rat Tally,['indie rock'],2769.0
Ratthaphong Phoorisit,['hip-hop'],0.0
Rattlesnake Annie,"['country music', 'folk music']",8389.0
Raury,"['funk', 'soul', 'hip-hop']",16267.0
Ravi Chary,['music of Africa'],6815.0
Ravindra Jain,['Indian classical music'],12030.0
Ravyn Lenae,['contemporary R&B'],22152.0
Ray Alexander,['jazz'],326.0
Ray Arnott,['rock and roll'],7062.0
Ray Campi,"['country music', 'rockabilly']",6705.0
Ray Charles,['swingbeat'],100884.0
Ray Columbus,['pop music'],12025.0
Ray Cooper,"['rock music', 'crossover jazz']",17596.0
Ray Crawford,['jazz'],10771.0
Ray Davies,"['rock music', 'pop music']",47985.0
Ray Dolan,['traditional folk music'],3303.0
Ray Drummond,"['jazz', 'free jazz']",10438.0
Ray LaMontagne,['folk music'],29628.0
Ray Luzier,['heavy metal'],10723.0
Ray Pennington,['country music'],10376.0
Ray Peterson,"['rock music', 'country music']",11793.0
Ray Phillips,['heavy metal'],657.0
Ray Pizzi,['jazz'],2402.0
Ray Sawyer,['rock music'],4967.0
Ray Sharpe,"['country music', 'rockabilly']",5020.0
Ray Smith,['country music'],2230.0
Ray Smith,['rock and roll'],2230.0
Ray Toro,['alternative rock'],21190.0
Ray Wylie Hubbard,['country music'],12216.0
Rayito,"['flamenco', 'Latin pop']",4993.0
Raymond Angry,['pop music'],13100.0
Rayna,"['Bulgarian folk music', 'chalga']",75.0
Rayna Gellert,"['Americana', 'folk music', 'bluegrass music']",5717.0
Rayvanny,['African popular music'],12877.0
Razzle,['glam rock'],471.0
Razzy Bailey,['country music'],11227.0
Raša Đelmaš,['rock music'],5661.0
Real Boston Richey,"['trap music', 'hip-hop']",14238.0
Reb Beach,"['jazz fusion', 'instrumental rock', 'glam metal', 'traditional heavy metal', 'hard rock']",10558.0
Rebecca Foon,['post-rock'],32829.0
Rebecca Lynn Howard,"['country music', 'folk music']",23421.0
Rebecca Martin,['jazz'],4886.0
Rebecca Moore,"['alternative rock', 'experimental music', 'ambient music']",444.0
Rebecca Stephens,['indie pop'],439.0
Rebop Kwaku Baah,['rock and roll'],8199.0
Recloose,"['electronic music', 'jazz']",7705.0
Reconcile,['hip-hop'],103.0
Red Allen,['jazz'],9460.0
Red Café,['hip-hop'],10974.0
Red Foley,"['boogie', 'rockabilly', 'country music', 'rhythm and blues', 'gospel music']",27251.0
Red Lane,['country music'],12927.0
Red Mack,['jazz'],4947.0
Red Perkins,['country music'],8488.0
Red Simpson,['country music'],12500.0
Red Sovine,['country music'],20918.0
Redd Holt,['jazz'],8484.0
Reece Mastin,['rock music'],37102.0
Reece Shipley,['country music'],3531.0
Reed St. Mark,['heavy metal'],26.0
Reg Isidore,['rock music'],2082.0
Reg Meuross,['traditional folk music'],24442.0
Reggie Lucas,"['disco', 'jazz fusion', 'pop music', 'soul', 'rhythm and blues', 'jazz']",12971.0
Reggie Nicholson,['jazz'],4519.0
Reggie Rockstone,['hip-hop'],10833.0
Reggie Watts,['spoken word'],32380.0
Reghu Kumar,['Indian classical music'],8438.0
Regie Hamm,['pop music'],6155.0
Regina Resnik,['opera'],18435.0
Regina Werner-Dietrich,"['classical music', 'Lied', 'operetta', 'opera', 'oratorio']",6258.0
Reginald Arvizu,"['alternative metal', 'nu metal']",67.0
Reginald Veal,"['jazz', 'contemporary R&B']",2118.0
Regis,['techno'],2498.0
Rei Fujita,['rock music'],71.0
Rei Harakami,['electronic music'],4239.0
Reid Genauer,['folk rock'],7552.0
Reid Paley,['rock music'],7753.0
Reinhard Mey,['contemporary folk music'],14458.0
Reita,['visual kei'],16092.0
Remon Stotijn,['hip-hop'],4536.0
Rena Scott,"['jazz', 'dance music']",4870.0
Renato Carosone,"['rock and roll', 'boogie-woogie', 'cha-cha-cha', 'blues', 'canzone napoletana', 'swing music']",10567.0
Renato Pelado,['skate punk'],6356.0
Renato Rocha,['punk rock'],283.0
Renato Rocha,['alternative rock'],283.0
Rene Lopez,"['disco', 'funk', 'Latin soul']",26.0
Renee Rosnes,['jazz'],19395.0
Reni,['alternative rock'],1240.0
Reni Lane,"['alternative rock', 'pop music', 'alternative music', 'rock music']",15097.0
René Berg,['rock music'],12760.0
René Hall,['jazz'],10847.0
René Lacaille,"['jazz', 'maloya', 'sega']",1989.0
René Urtreger,['jazz'],8540.0
Renée Fleming,['opera'],118049.0
Reuben Wu,['electronic music'],9017.0
Reveal,['hip-hop'],3279.0
Rex Carroll,['blues'],5837.0
Rex Griffin,['country music'],6449.0
Rex Smith,['pop music'],22268.0
Reyna Roberts,['folk music'],23903.0
Reza Pahlavi,['jazz'],408.0
Rezo,['German television comedy'],17435.0
Rhett Akins,['country music'],19615.0
Rhonda Vincent,"['country music', 'folk music']",22627.0
Rhymefest,['hip-hop'],13056.0
Rhys Fulber,['nu metal'],13897.0
Rhys Ifans,"['comedy', 'melodrama']",30472.0
Ric Grech,['rock music'],11953.0
Ric Lee,['blues'],7781.0
Ric Ocasek,['pop music'],45601.0
Ricardo Arjona,['pop music'],71642.0
Ricardo Odnoposoff,['classical music'],9493.0
Riccardo Del Turco,['pop music'],5330.0
Rich Aucoin,['indie rock'],47692.0
Rich Balling,['post-hardcore'],14929.0
Rich Good,['alternative rock'],2470.0
Rich Hope,['blues'],2303.0
Rich Robinson,"['blues rock', 'jazz']",20701.0
"Richard ""Pistol"" Allen",['soul'],84.0
Richard Barbieri,['new wave'],17419.0
Richard Bell,['rock music'],1603.0
Richard Benson,"['blues rock', 'hard rock', 'progressive rock', 'heavy metal']",559.0
Richard Bishop,['experimental music'],696.0
Richard Bone,['experimental music'],10715.0
Richard Chapman,['jazz'],443.0
Richard Colburn,['rock music'],3213.0
Richard Coughlan,['progressive rock'],7419.0
Richard Daniel Roman,['pop music'],2881.0
Richard Dawson,['traditional folk music'],25569.0
Richard Desjardins,['rock music'],8072.0
Richard Dodd,['rock music'],5989.0
Richard Durrant,['classical music'],9612.0
Richard Fielding,['electronic dance music'],5076.0
Richard Fortus,['hard rock'],16951.0
Richard Greene,['classical music'],16593.0
Richard H. Kirk,"['electronic music', 'experimental music']",13273.0
Richard Harris,"['folk music', 'Western']",56476.0
Richard Hughes,"['Alternative', 'piano rock']",1777.0
Richard J. Watson,"['wall painting', 'painting']",4492.0
Richard James Simpson,['alternative rock'],5736.0
Richard Jones,"['rock music', 'power pop', 'soft rock', 'pop music']",6745.0
Richard Lederer,['dark ambient'],12993.0
Richard M. Jones,['jazz'],4221.0
Richard Marx,['pop music'],46820.0
Richard McGuire,['dance music'],13945.0
Richard Oakes,['alternative rock'],282.0
Richard Patrick,['alternative rock'],15517.0
Richard Peebles,['pop music'],222.0
Richard Peter Davis,['rhythm and blues'],54.0
Richard Shindell,['traditional folk music'],10053.0
Richard Skelton,['experimental music'],6657.0
Richard Smith,['country music'],7116.0
Richard Strauss,"['classical music', 'opera', 'symphony', 'sardana']",71837.0
Richard Séguin,['blues'],5434.0
Richard Tandy,['progressive rock'],12891.0
Richard Tee,"['jazz', 'blues']",22207.0
Richard Thomas,['opera'],3265.0
Richard Walbert,"['metalcore', 'hardcore punk']",44.0
Richard Wilson,"['abstract art', 'installation art']",3994.0
Richard Wright,"['art of painting', 'installation artwork']",1508.0
Richey Edwards Boston,['alternative rock'],0.0
Richie Barshay,"['jazz', 'jazz-funk']",1581.0
Richie Cannata,['pop music'],11412.0
Richie Castellano,['hard rock'],12035.0
Richie Furay,"['rock music', 'country music']",15513.0
Richie Hawtin,"['techno', 'minimal techno']",24720.0
Richie Hayward,"['rock music', 'blues']",5791.0
Richie Ramone,['punk rock'],15227.0
Rick Allen,['rock music'],54.0
Rick Anthony,['indie folk'],6715.0
Rick Astley,"['disco', 'dance music', 'soul', 'blue-eyed soul', 'dance-pop']",87063.0
Rick Cua,['Christian rock'],36105.0
Rick Danko,['rock and roll'],33926.0
Rick Davies,"['rock music', 'progressive rock']",15807.0
Rick Evans,['rock music'],507.0
Rick Huxley,['pop music'],33.0
Rick Johnson,['punk rock'],1090.0
Rick Lindy,['rockabilly'],8151.0
Rick Lober,['acid rock'],3845.0
Rick Marotta,['rock music'],12176.0
Rick Nielsen,"['rock music', 'hard rock']",15481.0
Rick Parfitt,['rock music'],31272.0
Rick Rozz,['death metal'],2602.0
Rick Smith,"['techno', 'electronica']",862.0
Rick Springfield,['rock music'],56044.0
Rick Steier,['glam metal'],2345.0
Rick Trevino,['country music'],18532.0
Rick Uncapher,['punk rock'],6640.0
Rick Vito,['rock music'],15652.0
Rick Wills,['psychedelic rock'],8147.0
Rickey Grundy,['gospel music'],4934.0
Rickey Lime,['indie rock'],41.0
Rickey Medlocke,['southern rock'],5715.0
Rickey Minor,"['jazz', 'soul']",3569.0
Ricky Fataar,"['rock music', 'folk rock']",13840.0
Ricky Fenson,['rock music'],2826.0
Ricky Gervais,['new wave'],149625.0
Ricky Laureano,['rock en español'],4935.0
Ricky Ross,['pop music'],105.0
Ricky Skaggs,"['country music', 'bluegrass music', 'Christian music']",23504.0
Ricky Wilson,['new wave'],334.0
Ricky Wilson,['indie rock'],334.0
Rico Bell,['alternative country'],6195.0
Rie fu,['J-pop'],14280.0
Rik Fox,['hard rock'],41306.0
Rik Schaffer,['ambient music'],9824.0
Riker Lynch,['pop rock'],12532.0
Rikki Jai,['chutney music'],5283.0
"Riley ""Special"" Wallace",['hip-hop'],5563.0
Riley Puckett,"['country music', 'old-time music']",6771.0
Rina Sawayama,"['electropop', 'pop music', 'alternative rock', 'rhythm and blues']",81889.0
Rinaldo Rafanelli,['blues rock'],1375.0
Ringo Sheena,"['chamber music', 'big band', 'alternative rock', 'funk', 'bossa nova', 'experimental rock', 'grunge', 'kayōkyoku', 'jazz', 'punk rock']",33867.0
Rita,"['rock music', 'pop music']",3746.0
Rita Payés,['jazz'],15517.0
Ritchie,"['electronic dance music', 'pop rock', 'progressive rock', 'pop music', 'new wave', 'dance', 'rock music']",1210.0
Riton,['electronic music'],396.0
Ritualz,['witch house'],8321.0
River Phoenix,['alternative rock'],74813.0
Riz Maslen,"['electronic music', 'trip hop']",3968.0
Ro James,['rhythm and blues'],13099.0
Roar Engelberg,['contemporary classical music'],2987.0
Rob Bailey,['rock music'],40.0
Rob Barraco,['rock and roll'],5985.0
Rob Barrett,['death metal'],15243.0
Rob Bourdon,"['alternative rock', 'hard rock', 'alternative metal', 'nu metal']",11571.0
Rob Burger,['vocal music'],15028.0
Rob Chapman,['heavy metal'],385.0
Rob Clores,['rock music'],2923.0
Rob Collins,['alternative rock'],28.0
Rob Coombes,['alternative rock'],3722.0
Rob De Luca,['rock music'],10934.0
Rob Dean,['new wave'],7344.0
Rob Derhak,['progressive rock'],3636.0
Rob Grange,['progressive rock'],10366.0
Rob Grill,['rock music'],15377.0
Rob Harper,['rock music'],4953.0
Rob Holliday,['industrial metal'],4972.0
Rob Ickes,['bluegrass music'],8573.0
Rob Johnson,['punk rock'],1034.0
Rob Laakso,"['indie rock', 'traditional folk music']",4691.0
Rob Mazurek,"['jazz', 'indie rock']",15301.0
Rob Mills,['pop music'],21061.0
Rob Nicholson,"['heavy metal', 'hard rock', 'alternative metal', 'traditional heavy metal']",23009.0
Rob Oswald,['stoner rock'],3508.0
Rob Pilatus,['pop music'],17479.0
Rob Pope,['alternative rock'],4095.0
Rob Schneiderman,['jazz'],210.0
Rob Townsend,['rock music'],5572.0
Rob Wasserman,"['rock music', 'traditional folk music']",7955.0
Rob Zabrecky,['alternative rock'],31367.0
Roba Stanley,"['folk music', 'old-time music']",7837.0
Robbie Crane,['rock music'],4242.0
Robbie Lyn,['reggae'],2931.0
Robbie McIntosh,"['rock music', 'punk rock']",16689.0
Robbie Nevil,['pop music'],15615.0
Robbie Rivera,['electro'],22835.0
Robbie Robertson,"['rock music', 'folk rock', 'country rock', 'rhythm and blues']",133970.0
Robbie van Leeuwen,['rock and roll'],7673.0
Robbin Crosby,['hard rock'],11660.0
Robert Barry,['jazz'],1158.0
Robert Blair,['gospel music'],1484.0
Robert Bowlin,['bluegrass music'],3980.0
Robert Broberg,['rock music'],5252.0
Robert Burås,['alternative rock'],3905.0
Robert Coppola Schwartzman,['indie rock'],32.0
Robert Dahlqvist,['garage rock'],10129.0
Robert DeLong,['electronic music'],12697.0
Robert Del Naja,"['trip hop', 'downtempo']",38007.0
Robert Drasnin,['easy listening'],10894.0
Robert Earl Keen,['country music'],25755.0
Robert Gomez,"['folk music', 'indie rock']",4364.0
Robert Gordon,"['country music', 'rock and roll', 'rockabilly']",3635.0
Robert Gotobed,['punk rock'],36.0
Robert Henke,['electronic music'],5871.0
Robert Holmes,['new wave'],1626.0
Robert Hunter,"['blues rock', 'rock and roll', 'folk rock', 'psychedelic rock', 'bluegrass music', 'country rock', 'alternative hip-hop']",2721.0
Robert John,['pop music'],9249.0
Robert Knight,"['pop music', 'soul']",2089.0
Robert Lamm,['rock music'],13418.0
Robert Lee,['rock music'],4112.0
